ID,long,lat,weight,location,commune,district,voivodeship
212136837,20.0459718,50.0603055,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212139923,19.9258882,50.0378607,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212140085,20.066,50.0795826,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212146934,19.9371941,50.0661944,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212177114,19.9580277,50.0757215,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212222431,19.9199993,50.0495552,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212255394,19.895333,50.0710548,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212265414,19.9449718,50.0645833,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212267373,19.8916941,50.0532222,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212277780,20.0193604,50.0856107,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212281879,19.9794993,50.0687493,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212289089,19.9416663,50.0599722,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212300783,19.8484441,50.0805271,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212303212,19.9268048,50.0195271,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212310454,19.9126944,50.026166,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212336963,20.0282771,50.0796937,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212377399,19.9108888,50.0518333,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207070285,19.936833,50.0289993,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207097385,19.9571388,50.0574166,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207110561,20.0528055,50.0686104,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207123219,19.9438607,50.0704715,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207130541,19.9040277,50.075166,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207145643,19.8904996,50.0814993,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207147435,20.0192493,50.0729993,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207147987,19.9020277,50.0248882,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207155838,20.0109722,50.038333,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207156971,19.8921107,50.0872218,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207166546,19.9110277,50.0238604,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207168515,19.9664722,50.0272771,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207179463,19.9441107,50.0611388,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207186160,20.0179437,50.0850552,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207194395,20.0320548,50.0383607,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207199811,19.9433052,50.0417496,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207212165,19.8753048,50.0383607,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207213872,19.9034722,50.0688604,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207216423,19.9299715,50.0601388,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207217223,19.9263882,50.0506944,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207217942,19.9451663,50.070416,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207218655,19.9358052,50.0730548,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207219177,19.9391941,50.066,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207220049,19.9808882,50.0697771,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207220299,19.943083,50.0585833,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207241252,19.9551111,50.0638611,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207243568,20.0188882,50.0843885,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207247733,19.9653055,50.0666937,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207248841,19.9834718,50.0474996,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207273002,19.8900274,50.0986941,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207292134,19.9752493,50.041083,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207316108,19.9498885,50.0141111,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207334513,19.9740826,50.0850552,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207367181,20.00075,50.015,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207375627,19.9653055,50.0666937,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207376333,19.9115,50.0217215,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207378077,19.9715826,50.0849441,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207384791,19.9802493,50.0201104,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207388892,20.0359718,50.0734993,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207404040,19.9653333,50.0666937,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207406218,20.0393052,50.094833,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212002786,19.9248048,50.0457218,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212039634,19.9708326,50.0840274,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212040129,19.9498052,50.0687771,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212040427,19.8886107,50.0065833,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212040905,19.9288882,50.0760826,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212076906,19.9030833,50.0666111,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212083296,19.9556388,50.0675548,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212093708,19.9254993,50.036833,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212096706,19.987333,50.0200271,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212107005,20.0499441,50.0692215,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212109436,19.9149166,50.027916,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212110450,20.0435274,50.0077222,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212120940,19.892583,50.0714715,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212139684,19.9742493,50.0263882,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212141800,19.9261937,50.0694437,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212142297,19.9386385,50.0677215,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212145035,19.9351663,50.0638888,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212145966,19.9605555,50.0622777,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212154208,19.9929718,50.0651666,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212154375,19.9358885,50.072416,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212173475,19.9574166,50.0804437,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212178847,20.017916,50.0850552,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212189751,19.8872496,50.0685548,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212193089,20.0412774,50.0730271,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212239734,19.9790548,50.0233604,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212241482,19.9332493,50.0715826,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212252108,19.9429996,50.1081666,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212254939,19.9638333,50.0711104,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212263411,19.9474718,50.0474163,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212270605,19.9814437,50.0858052,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212270725,19.9749437,50.0290271,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212284596,19.9677215,50.0889718,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212288641,19.8891941,49.9834163,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212303609,19.946333,50.0529444,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212308595,19.9751382,50.028916,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212310456,19.9488052,50.0782771,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212310714,19.972916,50.0809715,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212320389,20.0094444,50.011,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212338070,20.0420274,50.0125277,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212338774,19.8778604,50.0065555,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212004535,19.947083,50.0438607,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212026706,19.9096666,50.0728048,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212090737,19.9681382,50.0687771,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212098052,19.9451107,50.0717215,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212106761,19.9277493,50.0638888,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212106842,20.017916,50.0850552,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212139128,19.9465552,50.070916,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212140367,19.9983052,50.0811104,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212160935,19.9054166,50.0271104,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212167256,19.9073055,50.0508055,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212204069,19.945333,50.0645555,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212235193,19.8997774,50.0223326,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212268005,20.0074722,50.0871941,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212272545,20.0288326,50.0846107,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212278857,19.9530833,50.068916,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212285653,19.9182215,50.0524722,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212342239,19.9616111,50.0046111,C,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207153979,19.9795548,50.0629722,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207154355,19.9235271,50.0558055,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207158136,20.0467218,50.0452218,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207166537,19.9421107,50.0484163,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207172171,19.9585833,50.0571666,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207172494,19.8903885,50.0717215,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207182618,19.9586666,50.0651666,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207191551,19.908,50.0510555,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207194157,19.9524166,50.0458052,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207205698,19.9428052,50.0614444,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207216290,19.9311104,50.0725548,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207218359,19.848333,50.0833048,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207222054,19.9892774,50.0526111,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207236050,20.1022777,50.05975,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207263368,19.9503888,50.0435274,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207286146,20.0076666,50.0936385,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207288342,19.9238326,50.0591388,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207291473,19.9783604,50.0256104,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207299090,19.9750826,50.0929996,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207316485,19.9320271,50.0484718,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207357743,20.0517222,50.032916,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207364040,19.9155,50.0942774,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207367480,20.0425552,50.0733604,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207371226,19.9627222,50.0675826,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207377423,20.1005277,50.0700271,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207378912,19.9463885,50.0572222,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207379963,19.934333,50.0600277,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207389236,19.9588055,50.0739715,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207407468,19.8923885,50.080916,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207416854,19.9449163,50.0645833,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207427199,19.9133888,50.0568055,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
211997276,20.0043611,50.0699715,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212007099,19.892333,50.0808882,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207090801,19.9419441,50.0656666,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207100969,20.0073055,50.0872218,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207116750,20.0457496,50.0696104,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207136750,19.9329993,50.0634722,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207150902,19.9528611,50.0652777,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207152230,19.9302493,50.048083,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212035765,19.9123055,50.0614722,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212061058,19.9404996,50.0526388,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212076576,19.9639722,50.0666111,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212078694,20.0133611,50.098083,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212078838,20.00375,50.0671937,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212080116,19.8921107,50.0872218,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212099783,19.8981107,49.9846107,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212109438,19.9986941,50.0877774,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212111054,19.9311104,50.0517222,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207154271,19.9739715,50.0809437,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207154568,19.9416663,50.0633611,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207156677,19.9871663,50.0863607,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207157419,19.9323882,50.0605,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207163414,19.9071666,50.0123055,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207164300,19.9298604,50.0661944,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207180197,20.0237493,50.0664166,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207182629,19.9369718,50.0501666,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207186156,19.9357774,50.0734437,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212122773,19.8544444,50.0568333,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212123043,19.884583,50.0762771,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212128838,19.9157777,50.0505833,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212128907,20.0413607,50.0100833,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212141857,19.9211937,50.032916,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212145484,19.9976107,50.0552222,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212146332,19.9683048,50.0436663,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212164594,19.9400274,50.0366385,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212166460,19.9476385,50.0981107,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212183981,19.975416,50.0555277,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212189918,19.9099166,50.0115,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212222210,19.9529166,50.0687493,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212230054,20.00375,50.067166,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212234854,19.9118333,50.0311382,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212243258,19.9384163,50.0333048,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212257139,19.9459996,50.0559444,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212267518,19.9707215,50.0331382,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212277794,19.9344996,50.0648611,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207191303,19.9962218,50.0549166,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207195263,19.9831382,50.0716104,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207200898,19.9364996,50.0692771,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207208630,20.0698326,50.0401941,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207210314,20.0130833,50.0961385,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207240448,19.9286104,50.0273604,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207241152,19.9315548,50.0485552,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207244927,19.9893885,50.0526666,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207253003,19.927166,50.0453607,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212281741,20.0142222,50.0934996,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212287605,19.9608333,49.9821937,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212294645,19.9024444,50.0625833,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212296790,20.0011944,50.0874163,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212303116,19.9424718,50.0645,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212327044,20.0500833,50.0758048,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212331703,19.9677215,50.0950552,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212333823,19.8829437,50.064,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212335883,19.9804437,50.0499163,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207254422,20.0465552,50.0451107,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207295606,19.9050277,50.0176382,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207295980,19.9193048,49.9855274,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207296568,19.8884163,50.0762771,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207298462,19.96475,50.0722771,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207319079,19.9240271,50.056,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207350741,19.9293048,50.0600555,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207366037,19.9707215,50.033166,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207367174,19.9472218,50.0277215,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212346703,20.0365274,50.0726937,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212354590,19.9705548,50.0606666,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207370375,19.8091388,50.0137777,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207372198,19.9618611,50.0849441,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207375130,19.9293048,50.0666937,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207395348,19.943833,50.0704715,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207395362,20.0130277,50.0961107,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207411559,19.9522222,50.0678048,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207411610,19.9788604,50.0251104,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212047737,19.9146388,50.0138055,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212062942,19.9879718,50.0204715,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212069511,20.0459441,50.0443052,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212080739,19.8948607,50.0711104,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212089461,19.9274715,50.077166,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212093701,19.9786104,50.0573055,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212117271,19.9011111,50.0523611,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212129821,19.9090277,50.0479718,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212131247,19.9436385,50.0703882,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212161042,20.00375,50.0671937,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212169295,20.0142222,50.0777771,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212184008,19.9593055,50.0546388,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212199937,19.9547777,50.0864163,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212237966,20.0326382,50.0819715,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212246907,20.0308604,50.0474996,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212252954,19.8775271,50.0746104,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212255858,20.0649722,50.0715548,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212265832,19.9850552,50.0736382,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212276034,19.9340552,50.0567777,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212282668,19.9178882,50.0448607,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212289190,19.9342218,50.0888607,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212296223,19.9836385,50.045333,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212300814,19.9354718,50.0498885,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212304770,19.96025,50.085333,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212308156,19.970916,50.0446107,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212309040,20.0247493,50.0819437,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212318149,19.9447496,50.0519444,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212347083,19.8810826,50.0074166,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212352658,19.90975,50.0518055,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
212357920,20.029471,50.078132,L,Kraków,Kraków,Kraków,MAŁOPOLSKIE
207103884,20.3846385,49.6984441,C,Stara Wieś,Limanowa,limanowski,MAŁOPOLSKIE
212126524,20.3791937,49.7574166,C,Stara Wieś,Limanowa,limanowski,MAŁOPOLSKIE
207215994,20.10625,49.6573333,L,Mszana Górna,Mszana Dolna,limanowski,MAŁOPOLSKIE
212308392,20.3232493,49.7217215,C,Tymbark,Tymbark,limanowski,MAŁOPOLSKIE
207291061,20.040907,50.457247,C,Rogów,Kozłów,miechowski,MAŁOPOLSKIE
207240163,20.1065833,49.898333,L,Niezdów,Dobczyce,myślenicki,MAŁOPOLSKIE
207397599,19.9126944,49.6797215,C,Krzeczów,Lubień,myślenicki,MAŁOPOLSKIE
207177718,19.9114444,49.680166,L,Krzeczów,Lubień,myślenicki,MAŁOPOLSKIE
212248372,19.9763048,49.7166937,L,Krzeczów,Lubień,myślenicki,MAŁOPOLSKIE
207153031,19.9382496,49.6293326,C,Krzeczów,Lubień,myślenicki,MAŁOPOLSKIE
207167990,20.0041666,49.8500833,C,Błąd w danych źródłowych,Myślenice,myślenicki,MAŁOPOLSKIE
212302434,20.016792,49.835018,C,Błąd w danych źródłowych,Myślenice,myślenicki,MAŁOPOLSKIE
207183313,20.0141666,49.8100833,C,Błąd w danych źródłowych,Myślenice,myślenicki,MAŁOPOLSKIE
207367754,20.0165833,49.8351385,L,Błąd w danych źródłowych,Myślenice,myślenicki,MAŁOPOLSKIE
212311339,20.0072777,49.7886107,S,Błąd w danych źródłowych,Myślenice,myślenicki,MAŁOPOLSKIE
212035275,19.9455274,49.8318604,C,Myślenice,Myślenice,myślenicki,MAŁOPOLSKIE
207245699,19.9178048,49.8322771,L,Myślenice,Myślenice,myślenicki,MAŁOPOLSKIE
207149474,19.9373052,49.8331937,C,Myślenice,Myślenice,myślenicki,MAŁOPOLSKIE
207379236,19.9053611,49.829666,L,Myślenice,Myślenice,myślenicki,MAŁOPOLSKIE
212171323,19.9324993,49.8186104,L,Myślenice,Myślenice,myślenicki,MAŁOPOLSKIE
207250225,19.9476663,49.821666,L,Myślenice,Myślenice,myślenicki,MAŁOPOLSKIE
207361829,19.9368052,49.8353607,L,Myślenice,Myślenice,myślenicki,MAŁOPOLSKIE
207227224,20.00775,49.7516388,L,Pcim,Pcim,myślenicki,MAŁOPOLSKIE
207171331,19.9664166,49.7684993,L,Pcim,Pcim,myślenicki,MAŁOPOLSKIE
212107156,19.9260271,49.7950274,L,Pcim,Pcim,myślenicki,MAŁOPOLSKIE
207251756,20.1151666,49.8516388,C,Czasław,Raciechowice,myślenicki,MAŁOPOLSKIE
207287416,20.2239993,49.8316382,S,Czasław,Raciechowice,myślenicki,MAŁOPOLSKIE
212020149,19.974416,49.8961663,C,Siepraw,Siepraw,myślenicki,MAŁOPOLSKIE
212192095,19.7959718,49.8632222,C,Biertowice,Sułkowice,myślenicki,MAŁOPOLSKIE
212314104,19.801097,49.816911,C,Biertowice,Sułkowice,myślenicki,MAŁOPOLSKIE
207240330,19.7998885,49.8529444,L,Sułkowice,Sułkowice,myślenicki,MAŁOPOLSKIE
207159574,19.8818326,49.7328326,L,Tokarnia,Tokarnia,myślenicki,MAŁOPOLSKIE
207279785,20.6548055,49.6306937,C,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
212242268,20.7519166,49.6621388,C,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
207393011,20.6880274,49.6709437,C,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
212317630,20.666666,49.6200271,L,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
212279659,20.6193048,49.6351107,L,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
207218643,20.5970552,49.6545833,C,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
207410446,20.7874996,49.6335274,C,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
212276500,20.7591388,49.6358607,L,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
212377124,20.6673048,49.6334163,L,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
207165403,20.6252771,49.6666388,L,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
207096554,20.6501388,49.6208604,L,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
207165207,20.6616388,49.6303326,L,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
212097114,20.6501111,49.6271937,L,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
